Actb	Ahcy	Aqp3	Atp12a	Bmp4	Cdx2	Creb312	Cebpa	Dab2	DppaI	Eomes	Esrrb	Fgf4	Fgfr2	Fn1	Gapdh	Gata3	Gata4	Gata6	Grhl1	Grhl2	Hand1	Hnf4a	Id2	Klf2	Klf4	Klf5	Krt8	Lcp1	Mbnl3	Msc	Msx2	Nanog	Pdgfa	Pdgfra	Pecam1	Pou5f1	Runx1	Sox2	Sall4	Sox17	Snail	Sox13	Tcfap2a	Tcfap2c	Tcf23	Utf1	Tspan8
144	-0.719999999999999	5.17	1.965	12.1	12.64	3.92	12.12	12.275	4.665	12.845	7.91	5.865	5.675	1.225	8.6	2.94	2.62	2.4	0.140000000000001	6.895	4.115	2.76	9.185	9.995	0.635000000000002	1.305	3.92	6.71	9.37	7.475	5.61	8.135	3.4	4.345	12.19	12.395	1.105	5.365	11.795	0.435000000000002	5.95	3.265	4.77	12.09	0.59	5.955	4.235	12.435
145	-0.405000000000001	4.84	2.25	11.515	9.87	3.365	11.275	10.675	1.045	10.625	6.275	3.735	6.07	2.175	10.475	1.76	-0.0450000000000017	3.035	-2.075	9.465	5.6	1.07	10.595	11.21	2.06	-0.614999999999998	3.84	7.37	8.795	7.945	5.56	7.28	7.41	1.535	9.285	12.175	0.544999999999998	11.675	4.475	-0.0299999999999976	5.475	2.16	11.3	5.115	-2.995	5.575	4.665	7.805
146	-2.345	4.645	2	4.505	11.435	2.835	9.065	4.965	3.54	12.305	8.86	5.175	7.105	4.235	12.365	2.825	1.265	4.085	-0.16	5.805	6.2	5.495	11.295	11.375	2.88	-1.635	3.685	5.695	6.215	9.42	6.065	11.895	7.425	2.275	12.36	8.695	1.59	7.81	11.1	1.01	6.145	3.95	5.595	5.56	1.58	7.985	7.51	5.565
147	-2.73	4.48	1.43	11.565	12.49	6.98	12.825	6.675	2.995	10.42	9.605	5.955	5.585	3.14	8.495	2.96	-0.504999999999999	1.74	-0.505000000000003	4.595	4.485	2.325	10.87	9.79	2.785	0.655000000000001	2.08	11.14	8.27	9.625	6.53	11.2	3.29	2.405	8.325	6.02	1.06	5.89	11.31	0.800000000000001	4.71	5.315	5.02	12.66	1.805	10.525	4.585	8.45
148	-1.785	3.86	2.78	5.165	13.585	5.62	13.295	8.375	3.375	10.41	12.815	6.04	6.96	6.47	9.805	1.99	3.03	5.305	1.655	7.44	6.93	4.55	12.535	9.46	3.265	4.775	5.74	6.61	10.3	9.02	9.765	14.735	9.35	4.83	9.175	7.18	2.67	8.705	14.095	3.08	7.47	9.305	9.875	14.235	4.255	13.555	6.915	9.69
149	0.835000000000001	7.92	3.94	8	13.33	9.165	13.625	7.12	5.555	14.105	7.85	6.945	13.755	6.03	13.865	2.475	2.505	6.78	3.865	13.75	5.635	7.485	13.925	12.375	5.695	3.535	5.145	7.95	9.905	11.39	13.5	9.43	8.16	4.095	9.975	8.285	3.175	7.215	14.035	2.745	8.505	9.12	8.275	12.96	4.46	10.635	6.28	9.145
150	0.9175	7.735	1.8075	14.315	12.5725	5.5225	12.0575	13.105	4.735	12.31	9.2225	8.6625	9.045	4.86	12.5	4.0225	1.81	6.8	2.87	5.73	4.655	7.14	12.12	8.71	2.905	2.205	4.435	5.285	9.66	7.73	7.17	7.575	7.07	3.475	13.665	13.255	2.535	5.755	11.75	1.14	8.905	13.39	6.695	14.395	3.53	10.07	6.52	8.835
151	1.25	6.2	3.675	15.24	14.615	8.4	14.255	7.78	8.745	12.98	8.525	5.99	13.415	6.69	10.805	3.975	6.62	14.83	4.3	13.885	6.055	5.575	13.135	13.395	3.795	6.09	7.13	14.01	11.07	13.91	9.21	14.81	7.25	0.93	13.18	8.67	4.535	6.31	10.42	3.95	8.325	7.46	7.945	6.74	3.73	8.975	8.015	13.17
152	-0.275	5.41	3.22	11.74	11.935	5.27	12.2	11.26	3.44	13.525	7.405	6.83	9.025	4.975	8.315	4.695	2.635	4.485	3.855	13.13	5.755	6.07	13.99	14.02	5.4	3.485	5.795	7.77	10.535	13.75	8.18	14.445	7.29	4.05	11.365	10.185	3.395	7.755	14.795	4.38	8.135	9.08	11.88	12.73	2.94	9.22	7.045	7.31
153	-0.92	4.77	2.55	12.275	12.455	6.155	12.7	6.795	1.875	7.085	7.72	5.14	8.41	4.07	11.41	2.305	2.245	5.14	-1.445	11.765	3.105	6.745	11.92	9.94	4.03	1.185	3.44	7.195	13.05	10.495	6.75	12.395	7.225	1.665	11.795	11.185	0.889999999999997	4.715	11.7	1.46	6.85	6.525	7.215	12.435	2.105	11.27	5.5	6.715
154	-1.66	2.815	1.045	10.675	10.005	3.715	10.355	10.445	1.95	10.225	5.635	3.28	9.815	1.375	4.415	-0.315000000000001	-1.2	0.91	0.0849999999999973	6.19	4.63	3.585	11.95	11.63	3.055	1.495	3.18	4.73	7.62	11.445	5.485	8.145	5.635	1.675	6.615	7	0.684999999999999	3.89	7.25	-1.375	8.015	6.765	11.545	11.545	0.755000000000003	7.125	3.54	2.055
155	-2.735	3.335	0.0649999999999977	11.525	11.93	5.765	12.14	4.575	3.085	12.635	10.305	6.555	5.505	3.975	7.92	2.175	0.469999999999999	3.735	1.765	5.805	3.61	3.285	8.135	12.165	3.285	2.05	3.795	6.215	8.995	12.395	6.34	12.415	5.14	2.31	8.51	8.14	0.955000000000002	4.97	6.885	0.93	6.97	6.235	6.71	10.865	1.08	11.68	4.76	6.385
156	-2.05	5.76	2.695	12.465	11.335	3.29	10.795	5.235	2.115	10.84	7.755	6.01	6.035	1.73	10.345	0.875	-0.605	5.585	0.59	4.01	6.065	6.125	10.64	7.2	1.04	1.655	3.83	7.26	8.61	9.415	7.245	6.71	3.56	1.97	11.31	5.71	0.620000000000001	6.485	11.67	1.72	6.285	5.285	6.065	10.98	1.415	7.92	5.04	8.435
157	0.234999999999999	5.55	3.705	13.375	12.565	6.47	12.815	5.72	4.07	13.01	8.395	6.52	7.85	6.585	13.405	3.65	3.07	7.3	1.665	8.29	5.745	8.015	14.34	14.75	5.23	2.47	6.045	12.785	7.97	10.29	10.195	13.46	7.3	3.635	13.475	8.02	3.45	7.765	10.245	3.955	8.975	6.395	8.705	14.19	4.325	11.04	6.13	8.4
158	-0.67	6.295	4.215	13.63	14.375	6.885	13.56	7.435	5.295	13.72	13.865	6.685	8.795	6.15	14.095	4.35	3.555	6.395	4.025	9.385	7.215	5.225	13.315	11.9	3.855	2.9	5.37	13.09	8.74	8.545	13.305	11.765	6.835	4.085	10.515	8.415	2.435	8.66	13.755	1.82	7.29	8.395	13.93	7.225	4.6875	13.785	6.1175	9.605
159	-1.5075	8.3825	0.6875	13.105	13.405	4.74	12.7325	5.8425	4.005	12.74	7.11	5.7725	10.52	5.22	10.73	2.48	1.655	6.71	1.33	7.63	4.845	6.585	12.695	9.455	2.92	0.739999999999998	5.44	9.095	13.95	13.435	9.245	13.255	5.515	2.915	9.13	6.15	3.415	13.39	8.985	4.205	8.67	8.23	6.04	13.945	3.32	8.02	7.015	10.39
160	0.425000000000001	5.78	4.195	13.87	13.305	5.22	13.565	12.28	3.535	8.36	11.005	8.195	10.22	8.17	11.51	5.585	3.265	5.715	2.675	6.935	3.795	7.49	14.43	12.11	5.25	3.03	6	10.52	8.83	9.96	10.58	9.18	3.125	3.7	13.75	6.76	2.505	8.39	9.795	2.71	8.32	6.115	4.395	13.17	2.815	7.7	4.72	6.57
161	-1.905	5.43	3.28	11.26	11.1	5.985	11.615	13.01	3.625	9.655	6.245	8.735	10.215	4.325	14.075	3.63	2.305	7.34	3.55	9.89	5.8	5.585	13.445	9.47	4.355	3.57	5.21	14.445	10.47	13.86	7.385	8.245	5.895	4.695	11.455	8.73	3.935	6.39	6.1	3.13	6.85	8.15	5.045	12.1	2.63	7.21	6.68	6.585
162	-1.895	4.295	1.77	7.335	10.815	-0.345000000000002	12.42	5.13	2.42	7.16	5.08	4.605	9.575	3.39	8.155	0.795000000000002	-0.925000000000001	5.035	0.98	5.94	3.35	11.955	11.94	4.725	5.33	2.745	4.22	4.545	6.435	11.515	11.635	5.525	3.8	1.775	11.7	6.15	1.11	4.945	7.315	1.335	8.625	3.93	11.79	11.515	1.03	7.325	5.725	5.415
163	-3.995	2.475	-0.454999999999998	5.645	10.51	2.605	10.475	10.31	0.294999999999998	9.505	5.235	2.825	4.28	2	10.595	1.2	0.0700000000000003	2.825	1.37	11.63	2.885	2.045	11.17	6.63	2.22	0.365000000000002	4.705	4.035	6.685	11.675	4.035	7.7	0.715	1.71	11.3	3.175	-2.715	10.475	7.335	0.155000000000001	4.045	2.325	2.75	8.395	0.555000000000003	4.755	2.645	7.325
164	-0.98	4.135	2.91	11.965	9.725	8.435	12.365	7.785	3.915	11.315	4.58	7.255	7.71	5.055	8.365	3.235	2.99	5.015	1.835	12.165	6.475	3.85	9.185	11.895	4.325	3.015	4.87	9.065	12.43	12.66	10.96	12.43	1.365	2.84	6.235	5.01	2.16	9.035	5.17	1.235	4.52	4.2	6.35	11.565	2.34	7.47	7.195	7.415
165	-3.215	2.79	-0.104999999999997	10.785	10.135	3.72	11.655	4.41	0.945	5.94	6.215	2.925	4.815	3.705	6.22	0.649999999999999	1.075	4.025	0.0700000000000003	8.17	3.26	3.225	12.26	9.83	2.84	1.325	4.975	3.09	9.83	11.73	9.78	11.7	-0.379999999999999	0.945	9.66	5.64	1.275	7.945	12.405	0.100000000000001	4.695	3.63	6.03	9.525	2.985	9.18	5.545	7.415
166	-1.295	6.58	3.925	8.86	12.9	5.49	12.895	13.36	3.46	11.455	7.895	7.35	9.8	5.79	12.535	4.49	2.595	15.285	4.38	14.75	7.04	7.65	13.555	8.325	5.55	4.96	7.995	13.46	9.29	13.215	7.965	14.31	5.72	5.315	14.335	14.235	4.195	7.495	14.105	3.94	8.505	10.12	6.44	8.49	2.92	13.115	7.275	8.11
167	-0.00500000000000078	6.075	2.14	8.975	13.755	5.41	13.865	7.165	3.045	8.41	8.185	6.05	8.035	6.785	9.695	4.345	3.175	8.275	2.185	8.18	4.235	5.69	13.5	7.29	5.33	2.745	6.735	6.695	9.115	13.825	8.785	12.935	3.855	4.33	13.755	5.38	3.57	7.545	8.51	2.115	10.7975	6.095	12.2975	14.315	2.3125	7.1825	4.3675	9.195
168	-0.654999999999999	5.36	3.0125	9.3325	12.725	6.59	12.5	12.0825	3.37	10.37	12.87	4.41	7.805	4.7	12.12	2.6	1.205	4.525	1.465	12.285	4.96	11.51	13.29	11.075	5.54	2.465	6.105	8.415	13.435	12.765	11.75	11.67	3.515	4.25	12.535	10.375	3.92	8.19	9.32	3.215	8.8	5.86	5.195	11.63	4.095	7.98	8.535	8.97
169	-1.285	4.71	2.875	8.23	13.415	5.23	14.395	7.915	5	9.06	11.1	10.475	8.865	6.145	8.525	2.725	0.874999999999998	7.69	4.59	8.16	5.38	4.64	14.02	7.03	2.86	0.0500000000000007	9.31	6.53	8.185	13.17	9.45	8.12	2.925	3.51	13.835	7.25	2.93	9.855	13.085	2.28	7.965	6.97	4.63	5.89	1.645	7.12	4.9	7.07
170	-2.77	5.645	1.695	13.01	9.845	6.595	13.155	9.605	6.545	11.665	7.575	5.7	9.225	5.74	10.63	5.14	5.46	6.065	2.135	9.7	5.545	3.97	8.32	14.445	3.67	3.29	4.355	13.875	9.445	13.755	11.575	14.73	4.015	4.15	8.68	5.23	2.55	12.79	2.925	1.57	6.81	1.9	5.54	6.675	2.445	8.325	6.5	6.525
171	-4.455	2.665	4.05	8.29	12.05	3.05	11.41	6.925	3.225	0.870000000000001	1.215	9.225	11.015	3.275	11.92	-0.0399999999999991	-0.469999999999997	11.955	3.41	6.285	5	7.535	12.19	0.934999999999999	8.895	6.575	4.945	-0.454999999999998	1.2	4.365	11.7	7.97	4.23	1.865	12.435	12.435	3.695	4.68	11.79	1.475	7.3	5.365	4.245	0.585000000000001	0.754999999999999	10.625	6.785	2.215
172	-3.47	0.615000000000002	10.475	10.31	3.005	9.505	4.895	9.465	5.92	9.22	5.105	5.14	4.29	8.435	4.52	1.01	4.775	5.785	1.74	6.07	5.03	7.035	3.755	8.605	2.985	1.635	3.815	4.54	7.505	11.27	7.67	9.685	-2.475	3.335	2.465	3.505	0.855	6.765	0.959999999999997	-0.945	4.805	1.695	3.255	6.345	3.26	6.665	3.15	6.465
173	-3.775	6.175	4.325	5.105	10.895	3.385	10.68	5.695	1.6	1.295	3.975	11.375	11.51	2.885	12.435	0.734999999999999	-0.165000000000001	12.41	4.435	4.805	3.875	6.005	12.36	1.585	8.24	12.66	5.64	0.5	1.935	4.57	9.695	5.74	8.29	2.475	13.96	10.865	3.21	4.17	11.6	2.505	7.11	12.58	5.875	4.325	1.845	10.42	10.795	2.165
174	-4.885	4.13	3.025	3.04	9.905	0.940000000000001	10.345	2.835	1.015	0.215	2.66	10.91	11.795	3.275	10.64	-0.59	-1.32	12.475	5	4.03	2.23	11.355	9.015	0.120000000000001	11.57	11.73	3.58	0.0500000000000007	0.859999999999999	2.835	4.51	5.68	5.795	-0.325000000000003	12.405	10.98	3.405	7.32	7.58	1.815	8.505	12.3	7.065	4.565	2.945	13.26	12.815	3.44
175	-0.959999999999999	4.85	6.625	13.36	5.89	10.665	8.285	7.69	13.77	13.36	7.715	7.77	5.505	15.285	6.03	3.48	6.67	13.46	4.445	14.735	6.09	8.92	11.545	13.46	4.85	4.015	8.655	8.88	7.15	14.815	9.085	14.235	4.315	9.005	6.605	7.82	4.245	14.44	2.85	4.14	9.62	13.115	13.625	7.81	5.165	10.525	5.51	13.655
176	-0.885000000000002	5.45	6.855	13.495	7.015	8.32	6.285	13.75	6.925	9.425	9.025	6.565	14.845	8.205	4.555	2.27	5.325	5.63	3.24	7.58	6.7	12.615	7.245	12.915	6.935	3.295	8.105	5.325	5.695	14.18	9.395	12.96	4.86	8.135	3.4	6.175	4.7175	7.425	1.4375	4.515	4.2825	5.9725	12.0575	13.105	4.425	5.22	4.5125	9.5025
177	-2.125	6.43	4.52	6.7125	12.9	5.36	9.01	6.51	3.525	3.32	5.48	7.45	12.395	4.975	12.695	1.505	1.86	11.51	5.09	8.385	6.45	13.435	13.665	2.445	9.445	6.435	6.65	0.560000000000002	3.585	6.56	7.145	10.195	7.67	5.68	13.45	13.945	5.67	9.3	12.725	6.16	8.165	13.81	7.705	6.77	4.335	9.58	10.035	3.61
178	-0.765000000000001	4.32	10.275	14.245	9.55	9.36	6.16	13.885	8.775	13.215	13.135	8.365	8.045	9.39	6.88	1.83	6.18	7.35	4.7	9.64	5.79	9.96	10.96	14.68	4.945	2.59	8.29	6.05	6.485	12.35	13.835	9.06	3.17	4.975	4.735	4.77	2.705	10.25	2.75	1.53	9.015	2.7	6.46	11.26	1.99	8.255	2.785	13.01
179	-2.255	2.555	6.515	13.985	6.335	8.075	6.105	13.13	10.315	9.32	7.58	8.54	4.85	13.515	5.815	1.59	6.655	7.74	6.07	9.035	5.98	6.68	4.545	13.875	4.835	3.625	8.785	6.51	7.705	13.19	10.12	8.13	2.32	6.76	6.665	3.66	2.41	11.9	1.79	3.295	6.115	4.265	4.9	7.445	1.975	4.225	2.91	12.26
180	-1.97	4.05	8.15	12.095	8.685	5.11	-0.395	9.505	5.715	7.875	11.92	6.49	11.88	2.795	5.68	0.545	4.11	0.975	2.69	10.385	11.785	4.925	8.105	11.185	11.81	7.155	5.46	3.99	5.57	11.695	5.755	6.655	5.975	3.09	1.45	3.785	1.99	2.455	5.175	0.164999999999999	0.305	1.225	3.905	10.445	1.6	3.975	3.465	10.31
181	-4.755	2.785	1.045	3.245	9.51	1.66	10.595	7.06	2.53	1.245	5.4	7.95	11.445	4.645	11.17	0.0700000000000003	0.489999999999998	11.445	3.295	7.965	3.445	11.675	9.525	0.84	6.595	4.84	4.45	-1.865	-2.055	3.605	11.525	5.845	4.075	1.185	11.58	8.395	4.595	4.225	4.705	2.775	6.2	12.305	6.64	6.115	2.885	12.635	12.365	3.465
182	-4.375	4.785	2.93	5.045	11.19	3.145	11.295	4.845	2.55	-0.115000000000002	4.795	12.165	12.215	3.05	11.815	0.445	0.395000000000001	12.395	3.04	6.285	4.31	7.48	13.17	2.19	6.665	2.94	4.575	0.199999999999999	2.02	4.745	9.54	4.695	3.86	1.62	11.6	11.565	4.3	6.25	8.745	2.735	6.225	10.42	2.955	1.205	0.715	10.84	6.365	2.65
183	-3.795	1.63	3.975	9.795	5.635	6.095	2.34	10.91	5.855	5.105	7.22	6.03	11.09	4.355	5.59	-0.0199999999999996	2.77	1.655	1.585	7.21	4.84	7.61	11.31	11.7	11.53	5.765	5.1	7.55	6.475	10.525	12.405	10.98	5.995	4.09	3.01	3.215	3.975	4.49	5.765	4.315	5.835	6.41	12.815	13.18	4.96	7.07	4.685	10.06
184	-3.62	7.525	4.965	5.37	13.77	3.85	7.235	5.69	3.325	3.895	7.25	14.75	14.45	4.09	9.415	1.345	1.93	14.24	6.255	7.21	5.76	13.215	14.095	3.68	12.07	7.885	6.805	1.775	4.665	6.165	8.665	8.23	7.165	4.38	8.19	13.67	4.9	6.445	10.475	3.45	7.795	14.105	6.92	4.235	4.195	9.52	6.865	3.305
185	-1.175	4.7	7.065	13.75	6.355	14.275	7.305	13.555	8.975	13.865	8.105	8.26	7.745	7.66	4.62	0.83	6.42	9.725	2.285	8.025	6.515	9.035	7.075	13.565	4.265	4.92	8.355	5.3	5.69	14.215	7.73	8.375	4.7975	6.675	4.1475	5.545	3.0125	13.6125	2.0575	2.995	5.785	3.35	12.7325	13.4025	3.605	5.41	3.6	10.6125
186	-1.4	4.85	4.69	11.46	6.005	7.28	4.99	9.95	6.205	7.905	7.385	6.235	6.63	5.17	5.02	1.845	7.28	13.435	3.745	13.255	5.535	6.895	4.11	8.46	6.665	3.99	6.815	7.135	6.02	14.15	7.38	13.945	5.13	5.74	4.165	7.93	5.735	10.15	5.195	5.01	5.225	4.78	6.145	12.28	4.195	6.95	5.315	9.755
187	-0.190000000000001	6.18	11.5	13.885	7.205	6.895	4.285	13.395	6.385	10.7	9.54	7.26	14.36	5.6	8.05	1.98	6.25	-0.0599999999999987	5.11	10.44	5.815	7.37	10.13	11.33	8.765	5.2	7.595	4.45	8.93	13.255	7.305	13.17	6.035	8.51	1.83	3.68	2.785	5.28	3.46	0.749999999999996	1.15	3.465	4.005	13.01	2.605	4.675	5.925	13.985
188	-0.965000000000002	4.445	6.725	13.13	8.955	8.31	13.99	14.02	10.02	10.265	8.585	6.75	3.905	11.03	4.34	2.195	6.46	8.52	4.955	8.475	7.915	13.755	8.985	14.73	5.305	2.93	7.7	3.86	4.81	12.79	8.865	9.37	2.43	4.09	7.41	4.785	3.635	12.845	1.71	3.225	6.445	4.285	5.63	12.26	3.4	8.54	2.68	8.575
189	-0.554999999999998	4.04	3.205	11.765	11.015	8.545	6.25	11.86	7.27	7.405	11.94	6.185	13.05	7.695	6.25	0.585000000000001	4.095	5.255	1.615	11.185	5.09	11.655	6.83	6.75	6.01	2.315	6.185	3.735	6.355	11.27	6.57	7.645	5.61	3.955	1.105	1.555	1.145	10.625	0.895	1.795	3.43	2.625	10.475	10.31	0.0749999999999993	4.465	1.685	9.465
190	-3.98	1	6.055	11.21	6.03	5.505	3.06	11.63	6.745	7.435	7.5	5.96	11.7	3.555	4.735	0.484999999999999	3.505	1.675	0.305	11.51	6.675	11.27	6.32	9.685	2.575	3.085	5.325	3.865	5.015	10.775	6.41	8.395	2.755	3.635	-1.195	4.105	2.82	7.525	3.51	1.585	4.075	3.455	12.365	11.805	2.515	3.685	2.78	9.255
191	-2.92	2.365	6.195	11.375	5.14	4.265	7.405	12.165	8.835	12.41	8.795	5.135	12.495	8.925	4.33	0.0149999999999988	6.36	12.66	3.3	12.43	5.735	5.04	5.785	11.74	4.07	5.445	8.35	2.855	5.38	11.68	6.6	5.895	3.81	6.78	2.575	4.875	2.215	10.42	0.455000000000002	1.765	3.685	3.4	6.645	11.2	1.015	1.57	1.195	9.795
192	-5.565	3.105	0.280000000000001	4.52	11.795	2.775	6.13	5.51	1.15	0.875	6.6	11.2	11.45	3.575	7.235	-2.4	-1.46	9.56	1.48	4.17	2.2	11.245	5.19	0.609999999999999	5.395	4.425	4.575	-3.74	2.715	5.67	6.8	4.315	3.215	1.69	7.665	13.375	3.805	7.68	10.125	3.36	7.7	7.78	4.935	4.99	3.15	14.735	11.655	3.48
193	-1.45	6.03	3.685	6.24	13.255	8.275	14.34	8.17	5.03	4.44	10.795	14.735	13.78	7.44	10.135	0	2.17	13.215	5.885	7.27	6.63	14.815	14.335	3.905	10.385	5.505	6.155	1.74	5.825	14.44	8.76	5.73	5.3	3.685	10.905	9.53	6.485	8.285	8.93	3.745	7.705	8.52	8.215	6.025	4.325	13.82	8.405	5.92
194	-2.685	6.445	4.805	7.335	14.845	4.995	13.315	14.15	3.015	7.22	6.75	13.09	10.94	4.595	9.495	-0.605	1.555	10.185	6.785	7.625	4.005	7.58	13.755	1.92	11.27	6.865	5.69	0.545000000000002	6.6775	13.785	9.1375	7.195	3.5925	3.4725	12.0575	13.105	5.675	7.71	12.7325	3.4925	7.385	12.74	5.39	3.0525	2.7	12.97	6.2	4.75
195	-3.095	3.9	2.38	12.16	7.845	7.045	7.185	5.245	6.98	11.51	6.9	7.215	5.65	5.785	7.335	-0.00500000000000078	4.655	6.055	1.47	6.06	5.895	4.86	4.425	9.945	7.53	5.32	7.31	4.785	6.73	11.91	6.175	15.24	4.045	3.41	5.055	7.87	4.285	12.98	3.195	1.93	8.405	5.5	5.815	14.245	4.99	7.8	6.81	13.885
196	-0.664999999999999	5.185	7.175	13.395	12.475	11.38	9.58	14.01	8.14	13.91	9.98	12.16	9.29	7.84	10.58	2.11	6.265	13.17	9.56	13.92	6.615	8.79	6.905	10.91	8.29	6.395	6.255	3.74	7.935	12.17	6.59	6.67	3.765	3.07	5.68	5.15	3.18	13.525	2.125	4.44	7.015	3.475	7.815	13.985	4.815	12.715	6.775	12.23
197	-0.244999999999999	7.28	8.76	7.74	14.19	5.215	13.445	7.99	4.335	6.56	8.54	14.445	13.12	8.65	9.695	1.205	2.845	7.205	6.395	11.71	5.835	10.17	12.95	4.71	8.95	7.63	6.185	0.580000000000002	3.99	11.57	7.98	6.225	5.695	1.675	12.7	12.575	2.895	9.255	8.37	3.23	6.76	11.89	4.33	3.255	3.595	11.51	9.185	6.685
198	-4.825	3.455	2.79	6.57	8.84	4.245	7.92	7.715	3.98	5.215	6.44	9.255	7.165	3.795	7.805	-2.445	-0.0199999999999996	11.655	1.87	6.14	2.54	6.025	6.595	2.365	5.885	2.54	4.48	-0.994999999999999	4.61	9.365	8.305	4.175	-0.355	-0.664999999999999	6.255	4.895	1.48	7.885	2.115	0.989999999999998	4.495	5.045	2.455	3.185	-0.259999999999998	5.99	3.575	9.38
199	-3.48	2.105	4.65	11.63	8.335	7.265	6.21	11.29	11.7	11.445	8.155	6.765	8.395	3.625	3.295	-1.58	3.325	11.27	2.39	9.685	0.0450000000000017	10.475	5.135	11.545	3.315	2.265	5.66	0.315000000000001	4.665	9.615	9.065	6.995	1.23	5.335	2.66	5.115	2.905	12.635	2.675	2.315	2.515	1.815	4.95	11.145	2.33	4.235	3.505	11.375
200	-3.45	2.175	2.795	4.025	12.215	4.83	11.815	11.895	2.505	4.235	11.76	10.725	9.15	5.28	8.69	-1.09	-1.335	11.37	3.935	11.74	4.07	5.625	13.96	-0.334999999999997	6.09	3.91	3.34	-1.635	5.18	6.07	8.615	4.965	0.715	0.389999999999997	10.795	10.785	1.755	2.85	11.655	2.6	4.935	3.71	6.625	1.985	0.585000000000001	11.075	6.33	2.66
201	-4.345	3.835	0.129999999999999	3.45	9.02	4.445	8.39	5.79	2.15	1.165	3.835	11.62	11.57	2.7	7.97	-2.17	-1.03	7.225	4.3	5.75	2.855	10.525	11.075	-0.620000000000001	11.795	4.19	4.25	-1.585	4.825	5.82	7.005	6.495	6.915	2.84	12.815	13.18	4.71	6.96	9.195	4.28	6.28	14.735	5.025	4.58	3.93	8.65	6.415	2.49
202	-1.215	7.075	8.39	14.75	11.23	11.6	8.715	14.735	13.78	14.24	10.055	8.6	9.76	7.205	7.755	1.86	7.42	6.385	5.275	14.235	8.265	13.555	11.065	11.47	8.845	6.82	7.44	3.9	6.41	13.115	9.255	10.57	5.385	4.195	5.56	6.235	5.175	13.72	4.745	4.045	9.095	5.61	8.205	13.75	4.805	8.725	4.525	11.445
203	-0.0150000000000006	7.155	4.385	6.8	13.105	5.42	13.5	13.09	4.8	4.255	6.745	12.915	14.355	13.825	14.035	0.365000000000002	1.625	14.18	6.555	7.94	5.31	14.215	13.93	2.385	15.2575	9.925	6.3775	1.825	3.2325	13.6125	12.0575	5.855	5.925	2.45	9.5825	13.4025	4.885	8.86	9.42	2.7725	7.4	12.97	6.12	3.58	3.995	12.78	10.68	5.59
204	-1.665	4.835	5.615	12.285	12.59	6.66	8.18	13.385	8.8	13.435	8.995	13.255	7.545	7.745	5.46	-0.699999999999998	5.055	13.39	5.375	14.395	9.16	14.15	7.28	13.945	6.33	4.76	6.815	6.4	11.005	13.81	10.165	13.87	5.475	5.08	6.035	8.25	5.045	13.5	6.235	6.145	7.53	8.86	9.73	7.765	5.195	8.645	5.245	10.725
205	-2.105	5.87	6.59	14.01	14.36	7.61	9.49	14.81	12.57	9.96	9.59	9.82	4.255	13.17	4.28	0.310000000000002	6.475	13.98	3.845	8.04	5.87	6.575	6.575	9.77	3.315	4.35	5.65	2.27	8.715	8.18	12.2	11.26	0.520000000000003	3.045	3.895	3.55	2.445	11.965	2.785	3.725	8.795	4.625	7.825	8.54	4.935	7.93	4.25	10.01
206	-1.05	4.155	6.235	13.32	11.545	9.36	4.89	14.445	7.78	13.86	7.845	8.595	4.145	7.525	6.965	1.35	5.835	4.61	5.41	12.73	5.77	4.71	3.665	12.1	2.84	2.63	4.86	3.855	7.415	12.845	9.04	5.805	-0.195	-1.175	2.47	4.76	2.75	5.88	1.25	1.655	6.375	2.54	1.945	6.195	1.075	7.745	3.21	11.86
207	-3.66	4.605	5.81	12.545	13.05	8.125	5.51	12.395	5.665	11.515	8.025	6.915	5.56	4.225	4.4	-1.27	3.08	5.325	2.885	8.585	4.545	4.89	4.81	6.775	3.5	2.865	3.825	0.455000000000002	5.925	10.625	6.955	10.445	-0.0299999999999976	-0.895	2.385	2.99	0.894999999999996	3.695	1.535	-0.344999999999999	1.42	0.969999999999999	5.275	5.9	1.75	6.785	2.97	11.63
208	-4.635	4.215	1.08	3.5	11.7	2.885	11.515	12.175	2.585	0.414999999999999	1.205	11.51	11.605	3.27	11.3	-3.865	-4.985	10.475	3.445	3.735	3.255	5.885	11.58	-3.595	8.245	2.895	1.535	-2.735	2.15	5.815	6.82	5.095	7.085	2.305	12.365	11.805	2.725	3.525	10.68	1.595	5.11	11.315	4.445	2.185	2.18	9.895	8.105	2.755
209	-3.415	6.98	4.545	5.825	12.495	3.175	7.54	12.415	3.59	3.63	8.81	12.43	11.835	4.71	12.325	-1.3	1.22	12.145	4.32	10.865	3.12	10.49	6.45	2.025	9.16	4.76	5.965	-0.415000000000001	5.085	6.26	4.935	10.785	4.875	0.0899999999999999	11.655	11.2	1.005	3.16	9.225	1.575	4.795	8.365	2.56	3.43	2.355	11.585	7.28	2.64
210	-4.05	5.815	3.7	4.95	11.45	1.865	6.855	7.64	2.37	1.51	4.83	11.7	11.53	3.225	11.67	-0.67	-0.805	10.525	3.035	4.71	3.245	11.81	7.28	0.785	13.585	4.8	5.995	1.455	2.795	8.14	7.945	6.36	10.61	1.82	12.895	13.36	3.51	7.605	11.635	3.27	7.86	13.36	4.175	5.07	3.085	11.805	14.34	6.19
